"state_code","category","year","unit","amount"
"RI","Population","2020","Individual Person","1097379"
"RI","Population","2010","Individual Person","1052567"
"RI","Population","1980","Individual Person","947154"
"RI","Population","1990","Individual Person","1003464"
"RI","Production","2020","Billion Btu","11420"
"RI","Production","1970","Billion Btu","5268"
"RI","Production","1990","Billion Btu","4499"
"RI","Production","2000","Billion Btu","4520"
"RI","Production","2010","Billion Btu","3726"
"RI","Production","1980","Billion Btu","7287"
"RI","Renewable-Consumption","1990","Billion Btu","4499"
"RI","Renewable-Consumption","1970","Billion Btu","5268"
"RI","Renewable-Consumption","2020","Billion Btu","13932"
"RI","Renewable-Consumption","1980","Billion Btu","7287"
"RI","Renewable-Consumption","2000","Billion Btu","4520"
"RI","Renewable-Consumption","2010","Billion Btu","7181"
"RI","Renewable-Production","2010","Billion Btu","7432"
"RI","Renewable-Production","2020","Billion Btu","22282"
"RI","Renewable-Production","1970","Billion Btu","10537"
"RI","Renewable-Production","2000","Billion Btu","9040"
"RI","Renewable-Production","1980","Billion Btu","14574"
"RI","Renewable-Production","1990","Billion Btu","8998"
"RI","Total Expenditure","1980","Dollars","1246000000"
"RI","Total Expenditure","1970","Dollars","357000000"
"RI","Total Expenditure","2000","Dollars","2171000000"
"RI","Total Expenditure","2020","Dollars","3140000000"
"RI","Total Expenditure","1990","Dollars","1649000000"
"RI","Total Expenditure","2010","Dollars","3688000000"
"SC","All Industry Total","2010","Dollars","165860000000"
"SC","All Industry Total","2000","Dollars","115321000000"
"SC","All Industry Total","1980","Dollars","27607000000"
"SC","All Industry Total","1990","Dollars","65157000000"
"SC","All Industry Total","1970","Dollars","9556000000"
"SC","All Industry Total","2020","Dollars","245360000000"
"SC","Consumption","1980","Billion Btu","997901"
"SC","Consumption","2000","Billion Btu","1614128"
"SC","Consumption","1970","Billion Btu","745729"
"SC","Consumption","1990","Billion Btu","1269960"
"SC","Consumption","2020","Billion Btu","1533340"
"SC","Consumption","2010","Billion Btu","1665789"
"SC","Fossil Fuel-Consumption","2010","Billion Btu","1137660"
"SC","Fossil Fuel-Consumption","1980","Billion Btu","743921"
"SC","Fossil Fuel-Consumption","1990","Billion Btu","810937"
"SC","Fossil Fuel-Consumption","2020","Billion Btu","949006"
"SC","Fossil Fuel-Consumption","2000","Billion Btu","1069481"
"SC","Fossil Fuel-Consumption","1970","Billion Btu","604843"
"SC","Fossil Fuel-Production","2010","Billion Btu","0"
"SC","Fossil Fuel-Production","1990","Billion Btu","0"
"SC","Fossil Fuel-Production","2020","Billion Btu","0"
"SC","Fossil Fuel-Production","1980","Billion Btu","0"
"SC","Fossil Fuel-Production","2000","Billion Btu","0"
"SC","Fossil Fuel-Production","1970","Billion Btu","0"
"SC","Gdp Per Capita","2020","Dollars","47937"
"SC","Gdp Per Capita","1990","Dollars","18687"
"SC","Gdp Per Capita","2010","Dollars","35859"
"SC","Gdp Per Capita","1970","Dollars","3689"
"SC","Gdp Per Capita","2000","Dollars","28744"
"SC","Gdp Per Capita","1980","Dollars","8843"
"SC","Nuclear-Consumption","1970","Billion Btu","76"
"SC","Nuclear-Consumption","2020","Billion Btu","571711"
"SC","Nuclear-Consumption","1980","Billion Btu","189846"
"SC","Nuclear-Consumption","1990","Billion Btu","453763"
"SC","Nuclear-Consumption","2000","Billion Btu","530708"
"SC","Nuclear-Consumption","2010","Billion Btu","543379"
"SC","Population","2020","Individual Person","5118425"
"SC","Population","1980","Individual Person","3121820"
"SC","Population","1990","Individual Person","3486703"
"SC","Population","2000","Individual Person","4012012"
"SC","Population","1970","Individual Person","2590516"
"SC","Population","2010","Individual Person","4625364"
"SC","Production","1990","Billion Btu","559868"
"SC","Production","2000","Billion Btu","623170"
"SC","Production","2020","Billion Btu","732412"
"SC","Production","2010","Billion Btu","658750"
"SC","Production","1980","Billion Btu","261030"
"SC","Production","1970","Billion Btu","65140"
"SC","Renewable-Consumption","2000","Billion Btu","92462"
"SC","Renewable-Consumption","2010","Billion Btu","134412"
"SC","Renewable-Consumption","1990","Billion Btu","106617"
"SC","Renewable-Consumption","1980","Billion Btu","71184"
"SC","Renewable-Consumption","1970","Billion Btu","65064"
"SC","Renewable-Consumption","2020","Billion Btu","174026"
"SC","Renewable-Production","1990","Billion Btu","212210"
"SC","Renewable-Production","2020","Billion Btu","321402"
"SC","Renewable-Production","1970","Billion Btu","130128"
"SC","Renewable-Production","2010","Billion Btu","230659"
"SC","Renewable-Production","2000","Billion Btu","184924"
"SC","Renewable-Production","1980","Billion Btu","142368"
"SC","Total Expenditure","2020","Dollars","16657000000"
"SC","Total Expenditure","1990","Dollars","6880000000"
"SC","Total Expenditure","1970","Dollars","970000000"
"SC","Total Expenditure","1980","Dollars","4726000000"
"SC","Total Expenditure","2010","Dollars","18971000000"
"SC","Total Expenditure","2000","Dollars","10142000000"
"SD","All Industry Total","2020","Dollars","55681000000"
"SD","All Industry Total","1980","Dollars","6760000000"
"SD","All Industry Total","1990","Dollars","12770000000"
"SD","All Industry Total","2000","Dollars","22743000000"
"SD","All Industry Total","1970","Dollars","2438000000"
"SD","All Industry Total","2010","Dollars","37853000000"
"SD","Consumption","2000","Billion Btu","263270"
"SD","Consumption","2010","Billion Btu","377425"
"SD","Consumption","1980","Billion Btu","190687"
"SD","Consumption","2020","Billion Btu","396626"
"SD","Consumption","1970","Billion Btu","168792"
"SD","Consumption","1990","Billion Btu","220217"
"SD","Fossil Fuel-Consumption","1970","Billion Btu","145925"
"SD","Fossil Fuel-Consumption","2020","Billion Btu","232542"
"SD","Fossil Fuel-Consumption","1990","Billion Btu","168720"
"SD","Fossil Fuel-Consumption","2010","Billion Btu","226351"
"SD","Fossil Fuel-Consumption","2000","Billion Btu","204701"
"SD","Fossil Fuel-Consumption","1980","Billion Btu","162458"
"SD","Fossil Fuel-Production","2010","Billion Btu","9321"
"SD","Fossil Fuel-Production","2000","Billion Btu","6786"
"SD","Fossil Fuel-Production","1970","Billion Btu","928"
"SD","Fossil Fuel-Production","2020","Billion Btu","5958"
"SD","Fossil Fuel-Production","1980","Billion Btu","4437"
"SD","Fossil Fuel-Production","1990","Billion Btu","9558"
"SD","Gdp Per Capita","1990","Dollars","18348"
"SD","Gdp Per Capita","1980","Dollars","9786"
"SD","Gdp Per Capita","2020","Dollars","62798"
"SD","Gdp Per Capita","2010","Dollars","46492"
"SD","Gdp Per Capita","1970","Dollars","3663"
"SD","Gdp Per Capita","2000","Dollars","30129"
"SD","Nuclear-Consumption","2000","Billion Btu","0"
"SD","Nuclear-Consumption","2020","Billion Btu","0"
"SD","Nuclear-Consumption","1990","Billion Btu","0"
"SD","Nuclear-Consumption","2010","Billion Btu","0"
"SD","Nuclear-Consumption","1980","Billion Btu","0"
"SD","Nuclear-Consumption","1970","Billion Btu","0"
"SD","Population","1980","Individual Person","690768"
"SD","Population","1990","Individual Person","696004"
"SD","Population","1970","Individual Person","665507"
"SD","Population","2010","Individual Person","814180"
"SD","Population","2000","Individual Person","754844"
"SD","Population","2020","Individual Person","886667"
"SD","Production","2010","Billion Btu","221127"
"SD","Production","1980","Billion Btu","69403"
"SD","Production","2020","Billion Btu","268394"
"SD","Production","1970","Billion Btu","71113"
"SD","Production","1990","Billion Btu","54866"
"SD","Production","2000","Billion Btu","71314"
"SD","Renewable-Consumption","2010","Billion Btu","128953"
"SD","Renewable-Consumption","2020","Billion Btu","171148"
"SD","Renewable-Consumption","1980","Billion Btu","63775"
"SD","Renewable-Consumption","1990","Billion Btu","44283"
"SD","Renewable-Consumption","1970","Billion Btu","70185"
"SD","Renewable-Consumption","2000","Billion Btu","63439"
"SD","Renewable-Production","2020","Billion Btu","366825"
"SD","Renewable-Production","2000","Billion Btu","123379"
"SD","Renewable-Production","1990","Billion Btu","87712"
"SD","Renewable-Production","1970","Billion Btu","140369"
"SD","Renewable-Production","2010","Billion Btu","278479"
"SD","Renewable-Production","1980","Billion Btu","127550"
"SD","Total Expenditure","1970","Dollars","307000000"
"SD","Total Expenditure","1990","Dollars","1389000000"
"SD","Total Expenditure","2000","Dollars","1957000000"
"SD","Total Expenditure","1980","Dollars","1131000000"
"SD","Total Expenditure","2010","Dollars","3888000000"
"SD","Total Expenditure","2020","Dollars","3714000000"
"TN","All Industry Total","1970","Dollars","16100000000"
"TN","All Industry Total","1980","Dollars","44972000000"
"TN","All Industry Total","2010","Dollars","257776000000"
"TN","All Industry Total","2020","Dollars","379007000000"
"TN","All Industry Total","2000","Dollars","182247000000"
"TN","All Industry Total","1990","Dollars","94087000000"
"TN","Consumption","2010","Billion Btu","2251487"
"TN","Consumption","1990","Billion Btu","1804944"
"TN","Consumption","2000","Billion Btu","2197309"
"TN","Consumption","1970","Billion Btu","1365610"
"TN","Consumption","1980","Billion Btu","1724916"
"TN","Consumption","2020","Billion Btu","2039089"
"TN","Fossil Fuel-Consumption","1990","Billion Btu","1381255"
"TN","Fossil Fuel-Consumption","2010","Billion Btu","1460308"
"TN","Fossil Fuel-Consumption","2020","Billion Btu","1233986"
"TN","Fossil Fuel-Consumption","1980","Billion Btu","1311218"
"TN","Fossil Fuel-Consumption","2000","Billion Btu","1682731"
"TN","Fossil Fuel-Consumption","1970","Billion Btu","1054760"
"TN","Fossil Fuel-Production","1990","Billion Btu","159265"
"TN","Fossil Fuel-Production","2010","Billion Btu","46521"
"TN","Fossil Fuel-Production","2000","Billion Btu","70034"
"TN","Fossil Fuel-Production","1970","Billion Btu","208641"
"TN","Fossil Fuel-Production","2020","Billion Btu","3316"
"TN","Fossil Fuel-Production","1980","Billion Btu","243339"
"TN","Gdp Per Capita","2010","Dollars","40620"
"TN","Gdp Per Capita","1990","Dollars","19291"
"TN","Gdp Per Capita","1970","Dollars","4103"
"TN","Gdp Per Capita","1980","Dollars","9795"
"TN","Gdp Per Capita","2000","Dollars","32033"
"TN","Gdp Per Capita","2020","Dollars","54842"
"TN","Nuclear-Consumption","2000","Billion Btu","269327"
"TN","Nuclear-Consumption","1980","Billion Btu","5660"
"TN","Nuclear-Consumption","1970","Billion Btu","0"
"TN","Nuclear-Consumption","2020","Billion Btu","383098"
"TN","Nuclear-Consumption","1990","Billion Btu","148175"
"TN","Nuclear-Consumption","2010","Billion Btu","289930"
"TN","Population","2010","Individual Person","6346105"
"TN","Population","2020","Individual Person","6910840"
"TN","Population","1990","Individual Person","4877185"
"TN","Population","1970","Individual Person","3923687"
"TN","Population","1980","Individual Person","4591120"
"TN","Population","2000","Individual Person","5689283"
"TN","Production","2020","Billion Btu","591321"
"TN","Production","2000","Billion Btu","464215"
"TN","Production","1980","Billion Btu","410631"
"TN","Production","1990","Billion Btu","475365"
"TN","Production","1970","Billion Btu","347124"
"TN","Production","2010","Billion Btu","508887"
"TN","Renewable-Consumption","1980","Billion Btu","160372"
"TN","Renewable-Consumption","1990","Billion Btu","165010"
"TN","Renewable-Consumption","1970","Billion Btu","138417"
"TN","Renewable-Consumption","2000","Billion Btu","120501"
"TN","Renewable-Consumption","2010","Billion Btu","176946"
"TN","Renewable-Consumption","2020","Billion Btu","212085"
"TN","Renewable-Production","2020","Billion Btu","376611"
"TN","Renewable-Production","2010","Billion Btu","309204"
"TN","Renewable-Production","1970","Billion Btu","276834"
"TN","Renewable-Production","2000","Billion Btu","241824"
"TN","Renewable-Production","1990","Billion Btu","326550"
"TN","Renewable-Production","1980","Billion Btu","320743"
"TN","Total Expenditure","1990","Dollars","9654000000"
"TN","Total Expenditure","1980","Dollars","7521000000"
"TN","Total Expenditure","1970","Dollars","1481000000"
"TN","Total Expenditure","2010","Dollars","25589000000"
"TN","Total Expenditure","2020","Dollars","21401000000"
"TN","Total Expenditure","2000","Dollars","13759000000"
"TX","All Industry Total","1980","Dollars","203073000000"
"TX","All Industry Total","2020","Dollars","1789933000000"
"TX","All Industry Total","1970","Dollars","52314000000"
"TX","All Industry Total","1990","Dollars","378943000000"
"TX","All Industry Total","2000","Dollars","738677000000"
"TX","All Industry Total","2010","Dollars","1245959000000"
"TX","Consumption","1980","Billion Btu","9385532"
"TX","Consumption","1990","Billion Btu","10091766"
"TX","Consumption","2020","Billion Btu","13480760"
"TX","Consumption","2010","Billion Btu","11605812"
"TX","Consumption","1970","Billion Btu","6921781"
"TX","Consumption","2000","Billion Btu","12141592"
"TX","Fossil Fuel-Consumption","1990","Billion Btu","9968710"
"TX","Fossil Fuel-Consumption","1970","Billion Btu","6844936"
"TX","Fossil Fuel-Consumption","2000","Billion Btu","11865411"
"TX","Fossil Fuel-Consumption","2010","Billion Btu","10653305"
"TX","Fossil Fuel-Consumption","1980","Billion Btu","9412186"
"TX","Fossil Fuel-Consumption","2020","Billion Btu","11767097"
"TX","Fossil Fuel-Production","1990","Billion Btu","4641892"
"TX","Fossil Fuel-Production","1970","Billion Btu","7264498"
"TX","Fossil Fuel-Production","1980","Billion Btu","6000360"
"TX","Fossil Fuel-Production","2010","Billion Btu","3013507"
"TX","Fossil Fuel-Production","2000","Billion Btu","3204063"
"TX","Fossil Fuel-Production","2020","Billion Btu","10372281"
"TX","Gdp Per Capita","2010","Dollars","49550"
"TX","Gdp Per Capita","2020","Dollars","61414"
"TX","Gdp Per Capita","2000","Dollars","35425"
"TX","Gdp Per Capita","1990","Dollars","22308"
"TX","Gdp Per Capita","1970","Dollars","4672"
"TX","Gdp Per Capita","1980","Dollars","14272"
"TX","Nuclear-Consumption","2010","Billion Btu","432036"
"TX","Nuclear-Consumption","1990","Billion Btu","167823"
"TX","Nuclear-Consumption","1980","Billion Btu","0"
"TX","Nuclear-Consumption","2020","Billion Btu","432703"
"TX","Nuclear-Consumption","2000","Billion Btu","391670"
"TX","Nuclear-Consumption","1970","Billion Btu","0"
"TX","Population","2020","Individual Person","29145505"
"TX","Population","2000","Individual Person","20851820"
"TX","Population","2010","Individual Person","25145561"
"TX","Population","1990","Individual Person","16986510"
"TX","Population","1970","Individual Person","11196730"
"TX","Population","1980","Individual Person","14229191"
"TX","Production","1990","Billion Btu","10578173"
"TX","Production","2020","Billion Btu","23329131"
"TX","Production","2000","Billion Btu","9681342"
"TX","Production","1970","Billion Btu","16540958"
"TX","Production","2010","Billion Btu","11384911"
"TX","Production","1980","Billion Btu","13294899"
"TX","Renewable-Consumption","1980","Billion Btu","65819"
"TX","Renewable-Consumption","2000","Billion Btu","101491"
"TX","Renewable-Consumption","1970","Billion Btu","62757"
"TX","Renewable-Consumption","1990","Billion Btu","117290"
"TX","Renewable-Consumption","2020","Billion Btu","1150162"
"TX","Renewable-Consumption","2010","Billion Btu","458208"
"TX","Renewable-Production","1990","Billion Btu","230535"
"TX","Renewable-Production","2010","Billion Btu","746982"
"TX","Renewable-Production","1970","Billion Btu","125514"
"TX","Renewable-Production","2000","Billion Btu","192144"
"TX","Renewable-Production","1980","Billion Btu","131638"
"TX","Renewable-Production","2020","Billion Btu","2059665"
"TX","Total Expenditure","2000","Dollars","74551000000"
"TX","Total Expenditure","2020","Dollars","108196000000"
"TX","Total Expenditure","1970","Dollars","5458000000"
"TX","Total Expenditure","1980","Dollars","37956000000"
"TX","Total Expenditure","2010","Dollars","136163000000"
"TX","Total Expenditure","1990","Dollars","45461000000"
"US","All Industry Total","1980","Dollars","2713933000000"
"US","All Industry Total","2000","Dollars","10250952000000"
"US","All Industry Total","2020","Dollars","21060474000000"
"US","All Industry Total","1970","Dollars","1012299000000"
"US","All Industry Total","1990","Dollars","5651747000000"
"US","All Industry Total","2010","Dollars","15048970000000"
"US","Consumption","1980","Billion Btu","78047519"
"US","Consumption","2000","Billion Btu","98694756"
"US","Consumption","1990","Billion Btu","84455309"
"US","Consumption","1970","Billion Btu","67720114"
"US","Consumption","2010","Billion Btu","97513781"
"US","Consumption","2020","Billion Btu","92862342"
"US","Fossil Fuel-Consumption","2000","Billion Btu","84547512"
"US","Fossil Fuel-Consumption","1990","Billion Btu","72296379"
"US","Fossil Fuel-Consumption","2010","Billion Btu","80728783"
"US","Fossil Fuel-Consumption","2020","Billion Btu","73054871"
"US","Fossil Fuel-Consumption","1970","Billion Btu","63461717"
"US","Fossil Fuel-Consumption","1980","Billion Btu","69847449"
"US","Fossil Fuel-Production","1990","Billion Btu","38332322"
"US","Fossil Fuel-Production","2000","Billion Btu","34953292"
"US","Fossil Fuel-Production","2010","Billion Btu","33441770"
"US","Fossil Fuel-Production","1970","Billion Btu","35278233"
"US","Fossil Fuel-Production","2020","Billion Btu","34224470"
"US","Fossil Fuel-Production","1980","Billion Btu","36878519"
"US","Gdp Per Capita","2010","Dollars","48742"
"US","Gdp Per Capita","1990","Dollars","22724"
"US","Gdp Per Capita","1980","Dollars","11980"
"US","Gdp Per Capita","2020","Dollars","63541"
"US","Gdp Per Capita","2000","Dollars","36426"
"US","Gdp Per Capita","1970","Dollars","4981"
"US","Nuclear-Consumption","1970","Billion Btu","239347"
"US","Nuclear-Consumption","2000","Billion Btu","7862349"
"US","Nuclear-Consumption","2020","Billion Btu","8247915"
"US","Nuclear-Consumption","2010","Billion Btu","8434433"
"US","Nuclear-Consumption","1990","Billion Btu","6104350"
"US","Nuclear-Consumption","1980","Billion Btu","2739169"
"US","Population","2010","Individual Person","308745538"
"US","Population","1970","Individual Person","203211926"
"US","Population","2000","Individual Person","281421906"
"US","Population","1990","Individual Person","248709873"
"US","Population","1980","Individual Person","226545805"
"US","Population","2020","Individual Person","331449281"
"US","Production","1980","Billion Btu","67261307"
"US","Production","2000","Billion Btu","71237674"
"US","Production","1990","Billion Btu","71101405"
"US","Production","2010","Billion Btu","74784036"
"US","Production","1970","Billion Btu","63636084"
"US","Production","2020","Billion Btu","95710873"
"US","Renewable-Consumption","1990","Billion Btu","6041913"
"US","Renewable-Consumption","2000","Billion Btu","6104332"
"US","Renewable-Consumption","2010","Billion Btu","8268103"
"US","Renewable-Consumption","1970","Billion Btu","4070021"
"US","Renewable-Consumption","2020","Billion Btu","11411059"
"US","Renewable-Consumption","1980","Billion Btu","5424534"
"US","Renewable-Production","1970","Billion Btu","8140042"
"US","Renewable-Production","2010","Billion Btu","14762132"
"US","Renewable-Production","1980","Billion Btu","10849068"
"US","Renewable-Production","2000","Billion Btu","11970383"
"US","Renewable-Production","1990","Billion Btu","11972961"
"US","Renewable-Production","2020","Billion Btu","21106546"
"US","Total Expenditure","2010","Dollars","1214277000000"
"US","Total Expenditure","1980","Dollars","374350000000"
"US","Total Expenditure","2000","Dollars","687711000000"
"US","Total Expenditure","2020","Dollars","1007433000000"
"US","Total Expenditure","1970","Dollars","82875000000"
"US","Total Expenditure","1990","Dollars","474652000000"
"UT","All Industry Total","2010","Dollars","118670000000"
"UT","All Industry Total","2020","Dollars","202133000000"
"UT","All Industry Total","1970","Dollars","4448000000"
"UT","All Industry Total","1980","Dollars","15311000000"
"UT","All Industry Total","1990","Dollars","31249000000"
"UT","All Industry Total","2000","Dollars","70296000000"
"UT","Consumption","2000","Billion Btu","744480"
"UT","Consumption","1970","Billion Btu","397019"
"UT","Consumption","2020","Billion Btu","829039"
"UT","Consumption","1980","Billion Btu","504574"
"UT","Consumption","1990","Billion Btu","538104"
"UT","Consumption","2010","Billion Btu","753018"
"UT","Fossil Fuel-Consumption","2010","Billion Btu","844360"
"UT","Fossil Fuel-Consumption","2000","Billion Btu","844215"
"UT","Fossil Fuel-Consumption","1970","Billion Btu","358980"
"UT","Fossil Fuel-Consumption","2020","Billion Btu","798016"
"UT","Fossil Fuel-Consumption","1990","Billion Btu","686982"
"UT","Fossil Fuel-Consumption","1980","Billion Btu","493569"
"UT","Fossil Fuel-Production","1990","Billion Btu","671509"
"UT","Fossil Fuel-Production","1980","Billion Btu","454650"
"UT","Fossil Fuel-Production","2020","Billion Btu","472310"
"UT","Fossil Fuel-Production","2010","Billion Btu","588737"
"UT","Fossil Fuel-Production","1970","Billion Btu","245097"
"UT","Fossil Fuel-Production","2000","Billion Btu","721959"
"UT","Gdp Per Capita","1990","Dollars","18138"
"UT","Gdp Per Capita","1980","Dollars","10480"
"UT","Gdp Per Capita","2010","Dollars","42936"
"UT","Gdp Per Capita","1970","Dollars","4199"
"UT","Gdp Per Capita","2000","Dollars","31478"
"UT","Gdp Per Capita","2020","Dollars","61784"
"UT","Nuclear-Consumption","2020","Billion Btu","0"
"UT","Nuclear-Consumption","2010","Billion Btu","0"
"UT","Nuclear-Consumption","1980","Billion Btu","0"
"UT","Nuclear-Consumption","1970","Billion Btu","0"
"UT","Nuclear-Consumption","1990","Billion Btu","0"
"UT","Nuclear-Consumption","2000","Billion Btu","0"
"UT","Population","2000","Individual Person","2233169"
"UT","Population","2010","Individual Person","2763885"
"UT","Population","1990","Individual Person","1722850"
"UT","Population","1970","Individual Person","1059273"
"UT","Population","1980","Individual Person","1461037"
"UT","Population","2020","Individual Person","3271616"
"UT","Production","1980","Billion Btu","571908"
"UT","Production","2010","Billion Btu","1072384"
"UT","Production","1970","Billion Btu","298075"
"UT","Production","1990","Billion Btu","871023"
"UT","Production","2000","Billion Btu","1038644"
"UT","Production","2020","Billion Btu","789072"
"UT","Renewable-Consumption","1980","Billion Btu","13025"
"UT","Renewable-Consumption","2000","Billion Btu","16401"
"UT","Renewable-Consumption","1990","Billion Btu","10778"
"UT","Renewable-Consumption","1970","Billion Btu","10079"
"UT","Renewable-Consumption","2010","Billion Btu","22774"
"UT","Renewable-Consumption","2020","Billion Btu","62000"
"UT","Renewable-Production","2020","Billion Btu","101672"
"UT","Renewable-Production","1980","Billion Btu","26050"
"UT","Renewable-Production","1990","Billion Btu","21548"
"UT","Renewable-Production","1970","Billion Btu","20158"
"UT","Renewable-Production","2010","Billion Btu","35360"
"UT","Renewable-Production","2000","Billion Btu","30810"
"UT","Total Expenditure","2020","Dollars","8709000000"
"UT","Total Expenditure","1990","Dollars","2749000000"
"UT","Total Expenditure","1980","Dollars","2201000000"
"UT","Total Expenditure","2010","Dollars","8406000000"
"UT","Total Expenditure","1970","Dollars","429000000"
"UT","Total Expenditure","2000","Dollars","4509000000"
"VA","All Industry Total","1990","Dollars","144971000000"
"VA","All Industry Total","2020","Dollars","556993000000"
"VA","All Industry Total","1980","Dollars","58669000000"
"VA","All Industry Total","2010","Dollars","426992000000"
"VA","All Industry Total","2000","Dollars","268471000000"
"VA","All Industry Total","1970","Dollars","21048000000"
"VA","Consumption","2000","Billion Btu","2405827"
"VA","Consumption","1980","Billion Btu","1530854"
"VA","Consumption","2020","Billion Btu","2273099"
"VA","Consumption","1970","Billion Btu","1279028"
"VA","Consumption","2010","Billion Btu","2532435"
"VA","Consumption","1990","Billion Btu","1969215"
"VA","Fossil Fuel-Consumption","2000","Billion Btu","1654084"
"VA","Fossil Fuel-Consumption","1980","Billion Btu","1130684"
"VA","Fossil Fuel-Consumption","1970","Billion Btu","1161093"
"VA","Fossil Fuel-Consumption","1990","Billion Btu","1299569"
"VA","Fossil Fuel-Consumption","2020","Billion Btu","1567763"
"VA","Fossil Fuel-Consumption","2010","Billion Btu","1577291"
"VA","Fossil Fuel-Production","1980","Billion Btu","1063407"
"VA","Fossil Fuel-Production","2020","Billion Btu","251927"
"VA","Fossil Fuel-Production","2000","Billion Btu","870096"
"VA","Fossil Fuel-Production","1970","Billion Btu","960266"
"VA","Fossil Fuel-Production","2010","Billion Btu","564396"
"VA","Fossil Fuel-Production","1990","Billion Btu","1276307"
"VA","Gdp Per Capita","1970","Dollars","4528"
"VA","Gdp Per Capita","2010","Dollars","53367"
"VA","Gdp Per Capita","2000","Dollars","37928"
"VA","Gdp Per Capita","1980","Dollars","10973"
"VA","Gdp Per Capita","2020","Dollars","64531"
"VA","Gdp Per Capita","1990","Dollars","23430"
"VA","Nuclear-Consumption","2010","Billion Btu","277729"
"VA","Nuclear-Consumption","1980","Billion Btu","125071"
"VA","Nuclear-Consumption","2020","Billion Btu","314722"
"VA","Nuclear-Consumption","1990","Billion Btu","252065"
"VA","Nuclear-Consumption","2000","Billion Btu","295361"
"VA","Nuclear-Consumption","1970","Billion Btu","0"
"VA","Population","1990","Individual Person","6187358"
"VA","Population","1980","Individual Person","5346818"
"VA","Population","2020","Individual Person","8631393"
"VA","Population","2000","Individual Person","7078515"
"VA","Population","2010","Individual Person","8001024"
"VA","Population","1970","Individual Person","4648494"
"VA","Production","1970","Billion Btu","1025855"
"VA","Production","1980","Billion Btu","1281987"
"VA","Production","2000","Billion Btu","1353571"
"VA","Production","1990","Billion Btu","1648621"
"VA","Production","2020","Billion Btu","821769"
"VA","Production","2010","Billion Btu","1104323"
"VA","Renewable-Consumption","2000","Billion Btu","117048"
"VA","Renewable-Consumption","1980","Billion Btu","85571"
"VA","Renewable-Consumption","2020","Billion Btu","170475"
"VA","Renewable-Consumption","2010","Billion Btu","143773"
"VA","Renewable-Consumption","1970","Billion Btu","62711"
"VA","Renewable-Consumption","1990","Billion Btu","105874"
"VA","Renewable-Production","2000","Billion Btu","227944"
"VA","Renewable-Production","1980","Billion Btu","171142"
"VA","Renewable-Production","2010","Billion Btu","221355"
"VA","Renewable-Production","1970","Billion Btu","125423"
"VA","Renewable-Production","1990","Billion Btu","209170"
"VA","Renewable-Production","2020","Billion Btu","293929"
"VA","Total Expenditure","2020","Dollars","25577000000"
"VA","Total Expenditure","1970","Dollars","1751000000"
"VA","Total Expenditure","1980","Dollars","8387000000"
"VA","Total Expenditure","1990","Dollars","11367000000"
"VA","Total Expenditure","2000","Dollars","16203000000"
"VA","Total Expenditure","2010","Dollars","30699000000"
"VT","All Industry Total","1980","Dollars","4856000000"
"VT","All Industry Total","1990","Dollars","11674000000"
"VT","All Industry Total","1970","Dollars","1980000000"
"VT","All Industry Total","2000","Dollars","18341000000"
"VT","All Industry Total","2020","Dollars","34019000000"
"VT","All Industry Total","2010","Dollars","27407000000"
"VT","Consumption","2010","Billion Btu","155696"
"VT","Consumption","1970","Billion Btu","113222"
"VT","Consumption","2020","Billion Btu","125702"
"VT","Consumption","1980","Billion Btu","125793"
"VT","Consumption","2000","Billion Btu","148507"
"VT","Consumption","1990","Billion Btu","127389"
"VT","Fossil Fuel-Consumption","1970","Billion Btu","78701"
"VT","Fossil Fuel-Consumption","1990","Billion Btu","78898"
"VT","Fossil Fuel-Consumption","2000","Billion Btu","98638"
"VT","Fossil Fuel-Consumption","2020","Billion Btu","83952"
"VT","Fossil Fuel-Consumption","1980","Billion Btu","66119"
"VT","Fossil Fuel-Consumption","2010","Billion Btu","90010"
"VT","Fossil Fuel-Production","1980","Billion Btu","0"
"VT","Fossil Fuel-Production","2010","Billion Btu","0"
"VT","Fossil Fuel-Production","2000","Billion Btu","0"
"VT","Fossil Fuel-Production","2020","Billion Btu","0"
"VT","Fossil Fuel-Production","1990","Billion Btu","0"
"VT","Fossil Fuel-Production","1970","Billion Btu","0"
"VT","Gdp Per Capita","1980","Dollars","9494"
"VT","Gdp Per Capita","2010","Dollars","43799"
"VT","Gdp Per Capita","2020","Dollars","52900"
"VT","Gdp Per Capita","2000","Dollars","30125"
"VT","Gdp Per Capita","1990","Dollars","20744"
"VT","Gdp Per Capita","1970","Dollars","4456"
"VT","Nuclear-Consumption","1970","Billion Btu","0"
"VT","Nuclear-Consumption","2010","Billion Btu","49986"
"VT","Nuclear-Consumption","2000","Billion Btu","47432"
"VT","Nuclear-Consumption","2020","Billion Btu","0"
"VT","Nuclear-Consumption","1990","Billion Btu","38267"
"VT","Nuclear-Consumption","1980","Billion Btu","32497"
"VT","Population","2010","Individual Person","625741"
"VT","Population","1970","Individual Person","444330"
"VT","Population","1990","Individual Person","562758"
"VT","Population","2020","Individual Person","643077"
"VT","Population","1980","Individual Person","511456"
"VT","Population","2000","Individual Person","608827"
"VT","Production","1970","Billion Btu","14717"
"VT","Production","2000","Billion Btu","68821"
"VT","Production","2010","Billion Btu","82407"
"VT","Production","2020","Billion Btu","37481"
"VT","Production","1980","Billion Btu","55378"
